,SRC,DEST,FREQ,NormFreq
1548,185,154,37,0.0018769772953739139
1549,185,164,29,0.001471144366644419
1550,185,172,27,0.0013696861344620454
1551,185,179,66,0.003348121662018333
1552,185,181,42,0.0021306228758298483
1553,185,194,12,0.0006087493930942424
1554,185,196,16,0.0008116658574589898
1555,185,205,47,0.0023842684562857827
1556,185,209,17,0.0008623949735501767
1557,185,211,1,5.072911609118686e-05
1558,185,222,71,0.0036017672424742673
1559,185,223,82,0.004159787519477323
1560,185,240,110,0.005580202770030555
1561,185,242,35,0.0017755190631915403
1562,185,253,27,0.0013696861344620454
1563,185,267,66,0.003348121662018333
1564,185,268,20,0.0010145823218237373
1565,185,271,19,0.0009638532057325504
1566,185,272,50,0.002536455804559343
1567,185,275,25,0.0012682279022796716
1568,185,285,56,0.0028408305011064644
1569,185,311,19,0.0009638532057325504
1570,185,335,60,0.0030437469654712116
1571,185,374,31,0.0015726025988267928
1572,185,431,42,0.0021306228758298483
1573,185,448,26,0.0013189570183708584
1574,185,481,24,0.0012174987861884848
1575,185,492,34,0.0017247899471003534
1576,185,494,43,0.002181351991921035
1577,185,496,89,0.004514891332115631
1578,185,499,21,0.0010653114379149242
1579,185,511,59,0.002993017849380025
1580,185,513,85,0.004311974867750884
1581,185,601,27,0.0013696861344620454
1582,185,603,76,0.0038554128229302017
1583,185,662,1,5.072911609118686e-05
1584,185,762,59,0.002993017849380025
1585,185,765,33,0.0016740608310091664
1586,185,771,15,0.0007609367413678029
1587,185,778,39,0.001978435527556288
1588,185,782,17,0.0008623949735501767
1589,185,784,1,5.072911609118686e-05
1590,185,786,46,0.002333539340194596
1591,185,791,72,0.003652496358565454
1592,185,804,5,0.00025364558045593434
1593,185,819,29,0.001471144366644419
1594,185,875,29,0.001471144366644419
1595,185,938,93,0.004717807796480378
1596,185,939,65,0.003297392545927146
1597,185,987,30,0.0015218734827356058
1598,194,15,17,0.0008623949735501767
1599,194,17,16,0.0008116658574589898
1600,194,21,174,0.008826866199866515
1601,194,48,10,0.0005072911609118687
1602,194,50,12,0.0006087493930942424
1603,194,63,22,0.001116040554006111
1604,194,66,9,0.00045656204482068176
1605,194,80,13,0.0006594785091854292
1606,194,87,1,5.072911609118686e-05
1607,194,102,11,0.0005580202770030555
1608,194,105,14,0.0007102076252766161
1609,194,116,9,0.00045656204482068176
1610,194,118,14,0.0007102076252766161
1611,194,119,27,0.0013696861344620454
1612,194,122,14,0.0007102076252766161
1613,194,134,8,0.0004058329287294949
1614,194,150,19,0.0009638532057325504
1615,194,153,11,0.0005580202770030555
1616,194,154,50,0.002536455804559343
1617,194,179,16,0.0008116658574589898
1618,194,209,9,0.00045656204482068176
1619,194,213,1,5.072911609118686e-05
1620,194,240,7,0.00035510381263830805
1621,194,271,16,0.0008116658574589898
1622,194,275,8,0.0004058329287294949
1623,194,285,10,0.0005072911609118687
1624,194,335,18,0.0009131240896413635
1625,194,431,2,0.00010145823218237373
1626,194,448,80,0.004058329287294949
1627,194,481,7,0.00035510381263830805
1628,194,492,35,0.0017755190631915403
1629,194,494,63,0.0031959343137447725
1630,194,499,27,0.0013696861344620454
1631,194,511,12,0.0006087493930942424
1632,194,533,14,0.0007102076252766161
1633,194,601,19,0.0009638532057325504
1634,194,762,20,0.0010145823218237373
1635,194,765,39,0.001978435527556288
1636,194,771,24,0.0012174987861884848
1637,194,782,15,0.0007609367413678029
1638,194,784,2,0.00010145823218237373
1639,194,786,49,0.0024857266884681564
1640,194,804,55,0.0027901013850152776
1641,194,875,12,0.0006087493930942424
1642,194,938,7,0.00035510381263830805
1643,194,939,38,0.0019277064114651009
1644,194,987,181,0.009181970012504823
1645,196,15,14,0.0007102076252766161
1646,196,17,15,0.0007609367413678029
1647,196,21,17,0.0008623949735501767
1648,196,39,21,0.0010653114379149242
1649,196,48,19,0.0009638532057325504
1650,196,50,14,0.0007102076252766161
1651,196,56,17,0.0008623949735501767
1652,196,63,13,0.0006594785091854292
1653,196,66,4,0.00020291646436474745
1654,196,80,16,0.0008116658574589898
1655,196,87,1,5.072911609118686e-05
1656,196,95,27,0.0013696861344620454
1657,196,102,12,0.0006087493930942424
1658,196,105,16,0.0008116658574589898
1659,196,113,20,0.0010145823218237373
1660,196,116,13,0.0006594785091854292
1661,196,118,22,0.001116040554006111
1662,196,119,32,0.0016233317149179796
1663,196,120,453,0.02298028958930765
1664,196,122,14,0.0007102076252766161
1665,196,123,29,0.001471144366644419
1666,196,132,14,0.0007102076252766161
1667,196,134,21,0.0010653114379149242
1668,196,150,143,0.007254263601039722
1669,196,153,22,0.001116040554006111
1670,196,154,38,0.0019277064114651009
1671,196,164,304,0.015421651291720807
1672,196,179,14,0.0007102076252766161
1673,196,194,17,0.0008623949735501767
1674,196,205,26,0.0013189570183708584
1675,196,209,28,0.0014204152505532322
1676,196,213,2,0.00010145823218237373
1677,196,222,234,0.011870613165337726
1678,196,223,155,0.007863012994133963
1679,196,240,4,0.00020291646436474745
1680,196,242,7,0.00035510381263830805
1681,196,267,261,0.01324029929979977
1682,196,271,11,0.0005580202770030555
1683,196,275,9,0.00045656204482068176
1684,196,285,13,0.0006594785091854292
1685,196,311,39,0.001978435527556288
1686,196,335,16,0.0008116658574589898
1687,196,374,10,0.0005072911609118687
1688,196,431,18,0.0009131240896413635
1689,196,448,209,0.010602385263058055
1690,196,481,11,0.0005580202770030555
1691,196,492,36,0.001826248179282727
1692,196,494,108,0.005478744537848182
1693,196,496,24,0.0012174987861884848
1694,196,499,65,0.003297392545927146
1695,196,511,138,0.007000618020583787
1696,196,533,200,0.010145823218237373
1697,196,601,18,0.0009131240896413635
1698,196,603,528,0.026784973296146663
1699,196,662,3,0.0001521873482735606
1700,196,709,16,0.0008116658574589898
1701,196,762,36,0.001826248179282727
1702,196,765,21,0.0010653114379149242
1703,196,771,20,0.0010145823218237373
1704,196,779,175,0.008877595315957701
1705,196,782,18,0.0009131240896413635
1706,196,786,23,0.001166769670097298
1707,196,791,178,0.009029782664231262
1708,196,804,9,0.00045656204482068176
1709,196,819,130,0.006594785091854292
1710,196,875,15,0.0007609367413678029
1711,196,938,16,0.0008116658574589898
1712,196,939,40,0.0020291646436474747
1713,196,987,781,0.03961943966721694
1714,205,15,23,0.001166769670097298
1715,205,17,19,0.0009638532057325504
1716,205,21,71,0.0036017672424742673
1717,205,39,104,0.0052758280734834335
1718,205,48,34,0.0017247899471003534
1719,205,50,153,0.00776155476195159
1720,205,63,32,0.0016233317149179796
1721,205,66,29,0.001471144366644419
1722,205,80,42,0.0021306228758298483
1723,205,95,107,0.005428015421756994
1724,205,102,181,0.009181970012504823
1725,205,105,880,0.04464162216024444
1726,205,113,100,0.005072911609118686
1727,205,116,43,0.002181351991921035
1728,205,118,79,0.004007600171203762
1729,205,119,44,0.002232081108012222
1730,205,122,28,0.0014204152505532322
1731,205,123,47,0.0023842684562857827
1732,205,134,43,0.002181351991921035
1733,205,150,238,0.012073529629702474
1734,205,153,231,0.011718425817064166
1735,205,154,35,0.0017755190631915403
1736,205,179,46,0.002333539340194596
1737,205,194,55,0.0027901013850152776
1738,205,209,96,0.004869995144753939
1739,205,211,2,0.00010145823218237373
1740,205,213,54,0.002739372268924091
1741,205,240,47,0.0023842684562857827
1742,205,271,27,0.0013696861344620454
1743,205,275,120,0.006087493930942423
1744,205,285,52,0.0026379140367417168
1745,205,335,44,0.002232081108012222
1746,205,431,89,0.004514891332115631
1747,205,448,29,0.001471144366644419
1748,205,481,45,0.0022828102241034087
1749,205,492,27,0.0013696861344620454
1750,205,494,63,0.0031959343137447725
1751,205,499,7,0.00035510381263830805
1752,205,511,99,0.0050221824930275
1753,205,533,3,0.0001521873482735606
1754,205,601,26,0.0013189570183708584
1755,205,662,126,0.006391868627489545
1756,205,762,55,0.0027901013850152776
1757,205,765,71,0.0036017672424742673
1758,205,771,16,0.0008116658574589898
1759,205,779,52,0.0026379140367417168
1760,205,782,19,0.0009638532057325504
1761,205,784,6,0.0003043746965471212
1762,205,786,51,0.00258718492065053
1763,205,791,35,0.0017755190631915403
1764,205,804,680,0.03449579894200707
1765,205,875,59,0.002993017849380025
1766,205,938,44,0.002232081108012222
1767,205,939,1427,0.07239044866212366
1768,205,987,22,0.001116040554006111
1769,209,17,27,0.0013696861344620454
1770,209,21,40,0.0020291646436474747
1771,209,48,4178,0.2119462470289787
1772,209,50,726,0.03682933828220166
1773,209,63,18,0.0009131240896413635
1774,209,66,31,0.0015726025988267928
1775,209,80,64,0.0032466634298359593
1776,209,101,4,0.00020291646436474745
1777,209,102,822,0.0416993334269556
1778,209,105,656,0.033278300155818584
1779,209,118,401,0.020342375552565933
1780,209,119,228,0.011566238468790605
1781,209,122,23,0.001166769670097298
1782,209,134,1845,0.09359521918823976
1783,209,150,71,0.0036017672424742673
1784,209,153,23,0.001166769670097298
1785,209,154,21,0.0010653114379149242
1786,209,179,521,0.026429869483508357
1787,209,240,428,0.021712061687027977
1788,209,271,16,0.0008116658574589898
1789,209,275,2922,0.148230477218448
1790,209,285,2144,0.10876322489950463
1791,209,335,40,0.0020291646436474747
1792,209,431,3929,0.19931469712227318
1793,209,448,23,0.001166769670097298
1794,209,481,18,0.0009131240896413635
1795,209,492,17,0.0008623949735501767
1796,209,499,9,0.00045656204482068176
1797,209,511,83,0.004210516635568509
1798,209,601,21,0.0010653114379149242
1799,209,762,70,0.0035510381263830805
1800,209,771,140,0.007102076252766161
1801,209,782,11,0.0005580202770030555
1802,209,804,434,0.0220164363835751
1803,209,875,4362,0.2212804043897571
1804,209,938,410,0.020798937597386612
1805,210,29,1,5.072911609118686e-05
1806,210,50,3,0.0001521873482735606
1807,210,116,1,5.072911609118686e-05
1808,210,119,1,5.072911609118686e-05
1809,210,209,1,5.072911609118686e-05
1810,210,253,33,0.0016740608310091664
1811,210,265,2,0.00010145823218237373
1812,210,271,1,5.072911609118686e-05
1813,210,335,24,0.0012174987861884848
1814,210,481,21,0.0010653114379149242
1815,210,511,2,0.00010145823218237373
1816,210,778,16,0.0008116658574589898
1817,210,826,15,0.0007609367413678029
1818,210,845,351,0.01780591974800659
1819,211,48,3,0.0001521873482735606
1820,211,50,2,0.00010145823218237373
1821,211,63,27,0.0013696861344620454
1822,211,80,1,5.072911609118686e-05
1823,211,105,2,0.00010145823218237373
1824,211,116,10,0.0005072911609118687
1825,211,119,1,5.072911609118686e-05
1826,211,122,53,0.0026886431528329036
1827,211,153,1,5.072911609118686e-05
1828,211,154,91,0.004616349564298005
1829,211,240,65,0.003297392545927146
1830,211,275,1,5.072911609118686e-05
1831,211,448,3,0.0001521873482735606
1832,211,481,187,0.009486344709051943
1833,211,492,4,0.00020291646436474745
1834,211,601,3,0.0001521873482735606
1835,211,709,1,5.072911609118686e-05
1836,211,762,13,0.0006594785091854292
1837,211,875,12,0.0006087493930942424
1838,211,938,16,0.0008116658574589898
1839,213,17,1,5.072911609118686e-05
1840,213,21,2,0.00010145823218237373
1841,213,50,5,0.00025364558045593434
1842,213,80,8,0.0004058329287294949
1843,213,102,7,0.00035510381263830805
1844,213,105,11,0.0005580202770030555
1845,213,119,2,0.00010145823218237373
1846,213,122,4,0.00020291646436474745
1847,213,134,3,0.0001521873482735606
1848,213,150,1,5.072911609118686e-05
1849,213,153,40,0.0020291646436474747
1850,213,154,4,0.00020291646436474745
1851,213,179,3,0.0001521873482735606
1852,213,211,108,0.005478744537848182
1853,213,240,7,0.00035510381263830805
1854,213,271,4,0.00020291646436474745
1855,213,275,1,5.072911609118686e-05
1856,213,431,1,5.072911609118686e-05
1857,213,481,12,0.0006087493930942424
1858,213,492,1,5.072911609118686e-05
1859,213,499,1,5.072911609118686e-05
1860,213,511,8,0.0004058329287294949
1861,213,533,4,0.00020291646436474745
1862,213,601,5,0.00025364558045593434
1863,213,709,2,0.00010145823218237373
1864,213,762,2,0.00010145823218237373
1865,213,804,3,0.0001521873482735606
1866,213,875,21,0.0010653114379149242
1867,222,15,33,0.0016740608310091664
1868,222,17,40,0.0020291646436474747
1869,222,21,45,0.0022828102241034087
1870,222,39,226,0.01146478023660823
1871,222,48,41,0.0020798937597386615
1872,222,50,55,0.0027901013850152776
1873,222,63,37,0.0018769772953739139
1874,222,66,32,0.0016233317149179796
1875,222,80,97,0.0049207242608451255
1876,222,95,303,0.015370922175629619
1877,222,102,52,0.0026379140367417168
1878,222,105,202,0.010247281450419747
1879,222,113,100,0.005072911609118686
1880,222,116,56,0.0028408305011064644
1881,222,118,29,0.001471144366644419
1882,222,119,74,0.0037539545907478277
1883,222,122,24,0.0012174987861884848
1884,222,123,216,0.010957489075696363
1885,222,134,45,0.0022828102241034087
1886,222,150,44,0.002232081108012222
1887,222,153,36,0.001826248179282727
1888,222,154,102,0.00517436984130106
1889,222,179,74,0.0037539545907478277
1890,222,194,85,0.004311974867750884
1891,222,205,125,0.006341139511398358
1892,222,209,24,0.0012174987861884848
1893,222,211,4,0.00020291646436474745
1894,222,213,37,0.0018769772953739139
1895,222,240,46,0.002333539340194596
1896,222,271,25,0.0012682279022796716
1897,222,275,35,0.0017755190631915403
1898,222,285,56,0.0028408305011064644
1899,222,335,62,0.0031452051976535856
1900,222,431,39,0.001978435527556288
1901,222,448,218,0.011058947307878736
1902,222,481,75,0.003804683706839015
1903,222,492,83,0.004210516635568509
1904,222,494,45,0.0022828102241034087
1905,222,499,149,0.007558638297586843
1906,222,511,57,0.002891559617197651
1907,222,533,79,0.004007600171203762
1908,222,601,26,0.0013189570183708584
1909,222,662,84,0.004261245751659697
1910,222,709,19,0.0009638532057325504
1911,222,762,101,0.0051236407252098735
1912,222,765,62,0.0031452051976535856
1913,222,771,24,0.0012174987861884848
1914,222,779,326,0.01653769184572692
1915,222,782,20,0.0010145823218237373
1916,222,784,10,0.0005072911609118687
1917,222,786,52,0.0026379140367417168
1918,222,791,369,0.018719043837647952
1919,222,804,33,0.0016740608310091664
1920,222,875,64,0.0032466634298359593
1921,222,938,56,0.0028408305011064644
1922,222,939,58,0.002942288733288838
1923,222,987,560,0.028408305011064644
1924,223,15,27,0.0013696861344620454
1925,223,17,32,0.0016233317149179796
1926,223,21,121,0.0061382230470336105
1927,223,39,64,0.0032466634298359593
1928,223,48,57,0.002891559617197651
1929,223,50,75,0.003804683706839015
1930,223,63,43,0.002181351991921035
1931,223,66,56,0.0028408305011064644
1932,223,80,31,0.0015726025988267928
1933,223,95,43,0.002181351991921035
1934,223,102,36,0.001826248179282727
1935,223,105,89,0.004514891332115631
1936,223,113,200,0.010145823218237373
1937,223,116,87,0.0044134330999332574
1938,223,118,23,0.001166769670097298
1939,223,119,82,0.004159787519477323
1940,223,120,117,0.005935306582668863
1941,223,122,24,0.0012174987861884848
1942,223,123,109,0.005529473653939368
1943,223,132,21,0.0010653114379149242
1944,223,134,34,0.0017247899471003534
1945,223,150,36,0.001826248179282727
1946,223,153,24,0.0012174987861884848
1947,223,154,42,0.0021306228758298483
1948,223,179,54,0.002739372268924091
1949,223,194,45,0.0022828102241034087
1950,223,205,115,0.00583384835048649
1951,223,209,32,0.0016233317149179796
1952,223,211,4,0.00020291646436474745
1953,223,213,16,0.0008116658574589898
1954,223,222,104,0.0052758280734834335
1955,223,240,28,0.0014204152505532322
1956,223,267,77,0.0039061419390213886
1957,223,271,17,0.0008623949735501767
1958,223,275,35,0.0017755190631915403
1959,223,285,52,0.0026379140367417168
1960,223,311,89,0.004514891332115631
1961,223,335,51,0.00258718492065053
1962,223,374,20,0.0010145823218237373
1963,223,431,38,0.0019277064114651009
1964,223,448,25,0.0012682279022796716
1965,223,481,48,0.0024349975723769695
1966,223,492,24,0.0012174987861884848
1967,223,494,43,0.002181351991921035
1968,223,496,222,0.011261863772243483
1969,223,499,11,0.0005580202770030555
1970,223,511,166,0.008421033271137019
1971,223,601,29,0.001471144366644419
1972,223,603,90,0.004565620448206817
1973,223,662,90,0.004565620448206817
1974,223,709,2,0.00010145823218237373
1975,223,762,105,0.005326557189574621
1976,223,765,52,0.0026379140367417168
1977,223,771,34,0.0017247899471003534
1978,223,779,87,0.0044134330999332574
1979,223,782,14,0.0007102076252766161
1980,223,784,3,0.0001521873482735606
1981,223,786,44,0.002232081108012222
1982,223,791,191,0.009689261173416692
1983,223,804,12,0.0006087493930942424
1984,223,819,92,0.004667078680389192
1985,223,875,36,0.001826248179282727
1986,223,938,39,0.001978435527556288
1987,223,939,85,0.004311974867750884
1988,223,987,232,0.011769154933155352
1989,240,50,378,0.019175605882468635
1990,240,63,8,0.0004058329287294949
1991,240,122,10,0.0005072911609118687
1992,240,150,6,0.0003043746965471212
1993,240,153,7,0.00035510381263830805
1994,240,154,6,0.0003043746965471212
1995,240,271,8,0.0004058329287294949
1996,240,275,30,0.0015218734827356058
1997,240,335,13,0.0006594785091854292
1998,240,448,14,0.0007102076252766161
1999,240,481,10,0.0005072911609118687
2000,240,492,11,0.0005580202770030555
2001,240,499,10,0.0005072911609118687
2002,240,533,1,5.072911609118686e-05
2003,240,601,14,0.0007102076252766161
2004,240,804,391,0.019835084391654063
2005,242,15,11,0.0005580202770030555
2006,242,17,28,0.0014204152505532322
2007,242,21,311,0.015776755104359115
2008,242,39,43,0.002181351991921035
2009,242,48,26,0.0013189570183708584
2010,242,50,30,0.0015218734827356058
2011,242,63,31,0.0015726025988267928
2012,242,66,39,0.001978435527556288
2013,242,80,18,0.0009131240896413635
2014,242,95,156,0.007913742110225152
2015,242,102,23,0.001166769670097298
2016,242,105,72,0.003652496358565454
2017,242,113,239,0.01212425874579366
2018,242,116,30,0.0015218734827356058
2019,242,118,15,0.0007609367413678029
2020,242,119,44,0.002232081108012222
2021,242,120,29,0.001471144366644419
2022,242,122,16,0.0008116658574589898
2023,242,123,92,0.004667078680389192
2024,242,132,20,0.0010145823218237373
2025,242,134,14,0.0007102076252766161
2026,242,150,141,0.007152805368857347
2027,242,153,16,0.0008116658574589898
2028,242,154,26,0.0013189570183708584
2029,242,179,26,0.0013189570183708584
2030,242,194,1371,0.0695496181610172
2031,242,205,105,0.005326557189574621
2032,242,209,15,0.0007609367413678029
2033,242,222,63,0.0031959343137447725
2034,242,223,124,0.006290410395307171
2035,242,240,13,0.0006594785091854292
2036,242,267,30,0.0015218734827356058
2037,242,271,23,0.001166769670097298
2038,242,275,19,0.0009638532057325504
2039,242,285,32,0.0016233317149179796
2040,242,311,24,0.0012174987861884848
2041,242,335,35,0.0017755190631915403
2042,242,374,12,0.0006087493930942424
2043,242,431,15,0.0007609367413678029
2044,242,448,18,0.0009131240896413635
2045,242,481,22,0.001116040554006111
2046,242,492,16,0.0008116658574589898
2047,242,494,115,0.00583384835048649
2048,242,496,41,0.0020798937597386615
2049,242,499,11,0.0005580202770030555
2050,242,511,29,0.001471144366644419
2051,242,601,23,0.001166769670097298
2052,242,603,26,0.0013189570183708584
2053,242,662,1,5.072911609118686e-05
2054,242,762,34,0.0017247899471003534
2055,242,765,64,0.0032466634298359593
2056,242,771,9,0.00045656204482068176
2057,242,779,8,0.0004058329287294949
2058,242,782,12,0.0006087493930942424
2059,242,784,3,0.0001521873482735606
2060,242,786,53,0.0026886431528329036
2061,242,791,50,0.002536455804559343
2062,242,804,8,0.0004058329287294949
2063,242,819,22,0.001116040554006111
2064,242,875,27,0.0013696861344620454
2065,242,938,25,0.0012682279022796716
2066,242,939,64,0.0032466634298359593
2067,242,987,30,0.0015218734827356058
2068,253,15,109,0.005529473653939368
2069,253,17,44,0.002232081108012222
2070,253,21,27,0.0013696861344620454
2071,253,29,65,0.003297392545927146
2072,253,39,33,0.0016740608310091664
2073,253,48,27,0.0013696861344620454
2074,253,50,21,0.0010653114379149242
2075,253,56,48,0.0024349975723769695
2076,253,63,36,0.001826248179282727
2077,253,66,13,0.0006594785091854292
2078,253,79,41,0.0020798937597386615
2079,253,80,34,0.0017247899471003534
2080,253,87,1,5.072911609118686e-05
2081,253,95,2534,0.1285475801750675
2082,253,101,1,5.072911609118686e-05
2083,253,102,20,0.0010145823218237373
2084,253,105,14,0.0007102076252766161
2085,253,113,27,0.0013696861344620454
2086,253,116,26,0.0013189570183708584
2087,253,118,25,0.0012682279022796716
2088,253,119,26,0.0013189570183708584
2089,253,120,87,0.0044134330999332574
2090,253,122,20,0.0010145823218237373
2091,253,123,456,0.02313247693758121
2092,253,132,18,0.0009131240896413635
2093,253,134,51,0.00258718492065053
2094,253,150,20,0.0010145823218237373
2095,253,153,22,0.001116040554006111
2096,253,154,23,0.001166769670097298
2097,253,164,397,0.020139459088201184
2098,253,172,44,0.002232081108012222
2099,253,179,60,0.0030437469654712116
2100,253,181,25,0.0012682279022796716
2101,253,194,141,0.007152805368857347
2102,253,196,22,0.001116040554006111
2103,253,205,34,0.0017247899471003534
2104,253,209,22,0.001116040554006111
2105,253,213,10,0.0005072911609118687
2106,253,222,53,0.0026886431528329036
2107,253,223,30,0.0015218734827356058
2108,253,240,30,0.0015218734827356058
2109,253,242,50,0.002536455804559343
2110,253,267,34,0.0017247899471003534
2111,253,271,40,0.0020291646436474747
2112,253,272,22,0.001116040554006111
2113,253,275,25,0.0012682279022796716
2114,253,285,12,0.0006087493930942424
2115,253,311,53,0.0026886431528329036
2116,253,335,20,0.0010145823218237373
2117,253,374,21,0.0010653114379149242
2118,253,431,14,0.0007102076252766161
2119,253,448,22,0.001116040554006111
2120,253,481,22,0.001116040554006111
2121,253,492,23,0.001166769670097298
2122,253,494,18,0.0009131240896413635
2123,253,496,29,0.001471144366644419
2124,253,499,11,0.0005580202770030555
2125,253,511,40,0.0020291646436474747
2126,253,513,24,0.0012174987861884848
2127,253,533,2,0.00010145823218237373
2128,253,601,25,0.0012682279022796716
2129,253,603,13,0.0006594785091854292
2130,253,662,1,5.072911609118686e-05
2131,253,709,4,0.00020291646436474745
2132,253,762,41,0.0020798937597386615
2133,253,765,24,0.0012174987861884848
2134,253,771,14,0.0007102076252766161
2135,253,782,23,0.001166769670097298
2136,253,786,48,0.0024349975723769695
2137,253,791,17,0.0008623949735501767
2138,253,804,6,0.0003043746965471212
2139,253,819,26,0.0013189570183708584
2140,253,875,24,0.0012174987861884848
2141,253,938,18,0.0009131240896413635
2142,253,939,34,0.0017247899471003534
2143,253,987,24,0.0012174987861884848
2144,255,15,17,0.0008623949735501767
2145,255,17,24,0.0012174987861884848
2146,255,21,14,0.0007102076252766161
2147,255,29,21,0.0010653114379149242
2148,255,39,89,0.004514891332115631
2149,255,48,28,0.0014204152505532322
2150,255,50,21,0.0010653114379149242
2151,255,56,40,0.0020291646436474747
2152,255,63,37,0.0018769772953739139
2153,255,66,6,0.0003043746965471212
2154,255,79,52,0.0026379140367417168
2155,255,80,44,0.002232081108012222
2156,255,87,45,0.0022828102241034087
2157,255,89,14,0.0007102076252766161
2158,255,95,127,0.006442597743580731
2159,255,102,29,0.001471144366644419
2160,255,105,14,0.0007102076252766161
2161,255,113,17,0.0008623949735501767
2162,255,116,15,0.0007609367413678029
2163,255,118,16,0.0008116658574589898
2164,255,119,16,0.0008116658574589898
2165,255,120,117,0.005935306582668863
2166,255,122,23,0.001166769670097298
2167,255,123,19,0.0009638532057325504
2168,255,131,968,0.049105784376268884
2169,255,132,69,0.0035003090102918937
2170,255,134,20,0.0010145823218237373
2171,255,150,94,0.0047685369125715655
2172,255,153,45,0.0022828102241034087
2173,255,154,85,0.004311974867750884
2174,255,164,21,0.0010653114379149242
2175,255,172,44,0.002232081108012222
2176,255,179,15,0.0007609367413678029
2177,255,181,23,0.001166769670097298
2178,255,185,19,0.0009638532057325504
2179,255,194,8,0.0004058329287294949
2180,255,196,125,0.006341139511398358
2181,255,205,87,0.0044134330999332574
2182,255,209,18,0.0009131240896413635
2183,255,211,1,5.072911609118686e-05
2184,255,213,1004,0.050932032555551614
2185,255,222,78,0.003956871055112576
2186,255,223,152,0.0077108256458604035
2187,255,240,57,0.002891559617197651
2188,255,242,11,0.0005580202770030555
2189,255,253,39,0.001978435527556288
2190,255,265,3,0.0001521873482735606
2191,255,267,14,0.0007102076252766161
2192,255,268,117,0.005935306582668863
2193,255,271,37,0.0018769772953739139
2194,255,272,16,0.0008116658574589898
2195,255,273,1292,0.06554201798981343
2196,255,275,20,0.0010145823218237373
2197,255,285,16,0.0008116658574589898
2198,255,311,24,0.0012174987861884848
2199,255,335,23,0.001166769670097298
2200,255,374,18,0.0009131240896413635
2201,255,431,12,0.0006087493930942424
2202,255,448,11,0.0005580202770030555
2203,255,481,49,0.0024857266884681564
2204,255,492,18,0.0009131240896413635
2205,255,494,40,0.0020291646436474747
2206,255,496,49,0.0024857266884681564
2207,255,499,10,0.0005072911609118687
2208,255,511,193,0.009790719405599065
2209,255,513,25,0.0012682279022796716
2210,255,601,18,0.0009131240896413635
2211,255,603,52,0.0026379140367417168
2212,255,662,21,0.0010653114379149242
2213,255,709,12,0.0006087493930942424
2214,255,743,2122,0.10764718434549853
2215,255,762,31,0.0015726025988267928
2216,255,765,28,0.0014204152505532322
2217,255,771,11,0.0005580202770030555
2218,255,778,567,0.02876340882370295
2219,255,779,67,0.0033988507781095197
2220,255,782,24,0.0012174987861884848
2221,255,784,6,0.0003043746965471212
2222,255,786,19,0.0009638532057325504
2223,255,791,134,0.006797701556219039
2224,255,804,36,0.001826248179282727
2225,255,819,99,0.0050221824930275
2226,255,826,1963,0.09958125488699981
2227,255,845,213,0.010805301727422802
2228,255,875,46,0.002333539340194596
2229,255,938,38,0.0019277064114651009
2230,255,939,22,0.001116040554006111
2231,255,987,180,0.009131240896413635
2232,265,17,2,0.00010145823218237373
2233,265,21,2,0.00010145823218237373
2234,265,29,2,0.00010145823218237373
2235,265,39,8,0.0004058329287294949
2236,265,48,22,0.001116040554006111
2237,265,50,9,0.00045656204482068176
2238,265,56,2,0.00010145823218237373
2239,265,63,2,0.00010145823218237373
2240,265,79,99,0.0050221824930275
2241,265,87,4,0.00020291646436474745
2242,265,95,5,0.00025364558045593434
2243,265,102,3,0.0001521873482735606
2244,265,105,38,0.0019277064114651009
2245,265,118,9,0.00045656204482068176
2246,265,119,21,0.0010653114379149242
2247,265,120,46,0.002333539340194596
2248,265,132,24,0.0012174987861884848
2249,265,134,16,0.0008116658574589898
2250,265,150,1,5.072911609118686e-05
2251,265,153,1,5.072911609118686e-05
2252,265,154,9,0.00045656204482068176
2253,265,164,38,0.0019277064114651009
2254,265,172,1,5.072911609118686e-05
2255,265,179,4,0.00020291646436474745
2256,265,185,1,5.072911609118686e-05
2257,265,194,2,0.00010145823218237373
2258,265,196,11,0.0005580202770030555
2259,265,209,48,0.0024349975723769695
2260,265,213,3,0.0001521873482735606
2261,265,222,18,0.0009131240896413635
2262,265,223,2,0.00010145823218237373
2263,265,242,1,5.072911609118686e-05
2264,265,253,6,0.0003043746965471212
2265,265,267,45,0.0022828102241034087
2266,265,268,15,0.0007609367413678029
2267,265,272,26,0.0013189570183708584
2268,265,275,27,0.0013696861344620454
2269,265,285,24,0.0012174987861884848
2270,265,311,8,0.0004058329287294949
2271,265,431,29,0.001471144366644419
2272,265,448,51,0.00258718492065053
2273,265,481,7,0.00035510381263830805
2274,265,492,20,0.0010145823218237373
2275,265,496,5,0.00025364558045593434
2276,265,499,186,0.009435615592960757
2277,265,511,3,0.0001521873482735606
2278,265,513,7,0.00035510381263830805
2279,265,533,28,0.0014204152505532322
2280,265,603,141,0.007152805368857347
2281,265,662,3,0.0001521873482735606
2282,265,709,2,0.00010145823218237373
2283,265,762,13,0.0006594785091854292
2284,265,771,1,5.072911609118686e-05
2285,265,778,11,0.0005580202770030555
2286,265,779,39,0.001978435527556288
2287,265,784,68,0.003449579894200707
2288,265,791,2,0.00010145823218237373
2289,265,804,23,0.001166769670097298
2290,265,819,2,0.00010145823218237373
2291,265,845,9,0.00045656204482068176
2292,265,875,52,0.0026379140367417168
